lat,lon,name,weight,food
49.0478642,-122.29258,Abbotsford Farm & Country Market,9.0,0
49.2473437,-123.1009465,Trafiq,3.0,1
49.1036721,-122.492054,Subway,2.0,1
49.3134274,-123.0773573,Starbucks,3.0,1
49.3125637,-123.0782305,,3.0,1
49.0488712,-122.2892378,Crimson Café,3.0,1
49.0498169,-122.2901256,duft & co. bakehouse,3.0,1
49.0499786,-122.2901273,Tracy Cakes,3.0,1
49.048636,-122.2926136,Subway,2.0,1
49.2661082,-123.0698592,Tangent Cafe,6.0,1
49.1910007,-122.8446255,Starbucks,3.0,1
49.1864097,-122.8502764,Tim Hortons,3.0,1
49.1989332,-122.81025700000001,Church's Chicken,2.0,1
49.1184303,-122.8020322,Golden Panda Restaurant,6.0,1
49.1051552,-122.8057256,Mahek Restaurant & Lounge,6.0,1
49.1057505,-122.8021287,White Spot,6.0,1
49.1857185,-122.7997834,Bubble World,6.0,1
49.1852228,-122.8005841,Subway,2.0,1
49.1869381,-122.8000621,Pizza Hut,6.0,1
49.1869046,-122.8005383,Earls,6.0,1
49.1697734,-122.5781626,Fortitude,6.0,1
49.2011371,-122.9170153,Hayashi Sushi,6.0,1
49.1075697,-122.6652207,Emilio Finatti Pizzeria,6.0,1
49.1177852,-122.6752846,Star Lake Chinese Restaurant,6.0,1
49.1193413,-122.6911917,Hugo's Mexican Kitchen,6.0,1
49.1191147,-122.689348,Deluxe Noodle House,6.0,1
49.1245208,-122.7021725,Papa Murphy's,2.0,1
49.1247533,-122.7029021,Starbucks,3.0,1
49.1242302,-122.7049034,Memphis Blues Barbeque House,6.0,1
49.124381,-122.7052164,Village Sushi,6.0,1
49.1052465,-122.6584091,Wong's Chinese Seafood Restaurant,6.0,1
49.1048977,-122.6514907,Coastal Coffee House,3.0,1
49.1050059,-122.6520341,Brogan's Diner,6.0,1
49.1078659,-122.6596014,Pho Tau Bay,6.0,1
49.1574206,-122.7772019,Dragon's Chop Suey House,6.0,1
49.1597797,-122.7792854,Finest Cup,3.0,1
49.0908788,-123.0833668,Pizza Hut,6.0,1
49.0907963,-123.083564,Pho Haven,6.0,1
49.0906592,-123.084131,Cafe de Gourmet,3.0,1
49.0908426,-123.085357,Localz,3.0,1
49.090376,-123.0835048,Taverna Gorgona,6.0,1
49.2572846,-123.1269819,De Dutch,6.0,1
49.256999,-123.1270226,16th Avenue Cafe,3.0,1
49.2579918,-123.1271695,Kai Sushi Bar,6.0,1
49.269446,-123.140707,Apollinia,6.0,1
49.2252941,-123.0011558,Metro Vancouver,2.0,0
49.2782044,-123.113409,Frankie's Jazz Club,5.0,0
49.1513954,-122.8654334,Aggarwal Sweets,6.0,1
49.1303537,-122.8683502,Prabu Sweets,6.0,1
49.0166862,-122.7850696,La Baia Ristorante Italiano,6.0,1
49.016249,-122.7852935,Verandah Cafe by the Beach,3.0,1
49.0167111,-122.7898448,Watts East Beach Cafe,3.0,1
49.0168093,-122.7905794,Leieve Tea,3.0,1
49.0169752,-122.7911321,Beach Break Pizza,2.0,1
49.0172268,-122.7919054,Montgomery's Cottage Lunch,6.0,1
49.0174182,-122.7925272,Baja Cantina,2.0,1
49.0178151,-122.7937715,deluxe,6.0,1
49.0176587,-122.7933284,Poultry in Motion,6.0,1
49.0173592,-122.7923408,The Whales Tail,2.0,1
49.0174963,-122.79276,Spiritual Ingredients,3.0,1
49.0176988,-122.7934364,Coney Island Fish and Chips,2.0,1
49.0176231,-122.7932267,Zapoteca Mexican Grill & Seafood,6.0,1
49.0177313,-122.7935568,Moby Dick,6.0,1
49.0174598,-122.7926516,Fishboat,2.0,1
49.0173401,-122.7922826,Little Ass Burrito Bar,2.0,1
49.220638,-122.6556085,Booster Juice,2.0,1
49.2208931,-122.6566261,Domino's Pizza,2.0,1
49.2205454,-122.6566132,Fox's Reach Pub & Grill,6.0,1
49.2209437,-122.65772,Sushi Misoya,6.0,1
49.2209922,-122.6580814,Pho Phuong Hong Vietnamese Restaurant,6.0,1
49.2210405,-122.655669,McDonald's,2.0,1
49.2202174,-122.6568995,De Dutch Pannekoek House,6.0,1
49.2201784,-122.6577511,Big Star Sandwich Co.,6.0,1
49.2200672,-122.6569634,Starbucks,3.0,1
49.2199615,-122.6569549,Halu Sushi,6.0,1
49.2182625,-122.6446616,A&W,2.0,1
49.2196284,-122.646351,Maple Leaf Indian Cuisine,6.0,1
49.2196368,-122.646693,Hello Bubble,3.0,1
49.2198076,-122.646793,Little Caesars,2.0,1
49.0487975,-122.2596822,Ocean Park Pizza & Steak house,6.0,1
49.1245965,-123.1812812,Saigon By Night,6.0,1
49.0242968,-122.267178,Quiznos,2.0,1
49.0353251,-122.2697044,McDonald's,2.0,1
49.285758,-123.1116688,Starbucks,3.0,1
49.2853939,-123.1114016,Rogue Kitchen & Wetbar,6.0,1
49.1253394,-123.1922576,Pajo's Fish and Chips,2.0,1
49.2537113,-122.9184977,Mac's + Subway,2.0,1
49.2538794,-122.9185728,Sushi joint,2.0,1
49.2527909,-122.8934829,Fitness City,5.0,0
49.2541175,-122.893757,Subway,2.0,1
49.263427,-123.1396262,Cactus Club Cafe,6.0,1
49.0663981,-122.3802612,Brodeur's Bistro,6.0,1
49.2750595,-123.2066651,,1.0,1
49.2762862,-123.2149049,Spanish Banks East Concession,2.0,1
49.2799722,-123.1253119,Guu Garden,6.0,1
49.2359278,-123.0447153,Dairy Queen,2.0,1
49.2750379,-123.1211163,Milssam Tacorea,6.0,1
49.0907877,-123.0862506,Bombay Joe's,6.0,1
49.2568919,-123.0892293,Sal y Limon,6.0,1
49.2640795,-123.1860622,Baru,6.0,1
49.0502826,-122.3175498,Nando's,6.0,1
49.3116435,-123.0784649,West of Java Cafe,3.0,1
49.2687866,-123.0005841,Starbucks,3.0,1
49.2637891,-123.1396815,Lin Chinese Cuisine And Tea House,6.0,1
49.1985695,-122.779565,Starbucks,3.0,1
49.1985703,-122.779451,Subway,2.0,1
49.2814927,-123.1331514,Dosa and Curry on Davie,6.0,1
49.0496214,-122.2950372,The Dainty Dish,2.0,1
49.2860362,-123.1230296,49th Parallel Café & Lucky's Doughnuts,3.0,1
49.2809894,-123.0611103,IPOH Asian House,6.0,1
49.2786794,-123.1153832,Tacos & Cantina,6.0,1
49.1899409,-122.8469496,New Town Bakery,6.0,1
49.2743631,-123.1268723,Doux Crêpes,3.0,1
49.120381,-122.6629612,Subway,2.0,1
49.1152735,-122.6555155,Roadrunner Restaurant,6.0,1
49.1121157,-122.6506343,Cora,6.0,1
49.1116381,-122.6807389,Kimchi Palace Restaurant,6.0,1
49.1097163,-122.6789018,IHOP,6.0,1
49.1047723,-122.6852361,Corner Cafe,3.0,1
49.1172095,-122.6795523,Pasta Polo,6.0,1
49.1170227,-122.6751086,Denny's,6.0,1
49.1188311,-122.6788097,Townhall Public House,6.0,1
49.1171673,-122.6698182,Katana,6.0,1
49.1586372,-122.6667171,Sushi Avenue,6.0,1
49.1631911,-122.6612483,KFC,2.0,1
49.1631557,-122.6618859,Dairy Queen,2.0,1
49.1631639,-122.6621658,Sushi Gio Japanese Restaurant,6.0,1
49.1624879,-122.6594592,Wired Monk,3.0,1
49.1622266,-122.6593855,Bangkok Kitchen,6.0,1
49.1633941,-122.6580103,Chamnamoo Korean Restaurant,6.0,1
49.1633817,-122.6588882,Akane Japanese Restaurant,6.0,1
49.1633855,-122.658366,Mozart Bakery and Café,3.0,1
49.0465208,-122.2871385,,2.0,1
49.2808277,-123.1247845,One Saigon,2.0,1
49.2238335,-122.8926135,Take Five Cafe,3.0,1
49.0601165,-122.4930308,Tomo Sushi,6.0,1
49.0584381,-122.4944791,,1.0,1
49.0581533,-122.4939241,Booster Juice,2.0,1
49.0582922,-122.4944818,,3.0,1
49.2644934,-123.1011624,Rumpus Room,6.0,1
49.2875882,-123.1216196,Tim Hortons,3.0,1
49.2866181,-123.1209638,Triple O's,2.0,1
49.287548,-123.1210389,Heritage Asian Eatery,6.0,1
49.2873634,-123.1216746,Indian Delicacy,6.0,1
49.2876652,-123.1218959,Symphonie,6.0,1
49.249466,-123.1156479,Tim Hortons,3.0,1
49.0400563,-122.3380026,White Spot Drive Thru,2.0,1
49.2636844,-123.2393409,The Original Beanery,3.0,1
49.1880726,-122.8498963,Fraser Library,2.0,0
49.2501322,-123.0765148,Do Chay,6.0,1
49.2577988,-123.1009212,Kind Cafe,3.0,1
49.2633404,-123.132654,Fufú Café,3.0,1
49.2857878,-123.1269044,Castella Cheesecake,3.0,1
49.2855856,-123.1238076,Market by Jean-Georges,6.0,1
49.2869324,-123.1246607,Freshii,6.0,1
49.279771,-123.1299269,Joe's Grill,6.0,1
49.2795194,-123.1301024,Vera's Burger Shack,2.0,1
49.2787557,-123.1301016,Molli Cafe,3.0,1
49.2803846,-123.1309375,Starbucks,3.0,1
49.2397447,-123.0299369,Sushi Taku,6.0,1
49.2650465,-123.0242721,Knight & Day Restaurant,6.0,1
49.0418988,-123.0829669,A&W,2.0,1
49.0406229,-123.0871553,Subway,2.0,1
49.0419035,-123.0853223,Nando's,6.0,1
49.0404467,-123.0878766,Wendy's,2.0,1
49.0408197,-123.0873284,Two Stones Grill,6.0,1
49.0414779,-123.0868778,Starbucks,3.0,1
49.0399045,-123.0888623,Arby's,2.0,1
49.0404879,-123.0897972,Tim Hortons,3.0,1
49.035275,-123.0884974,Boston Pizza,6.0,1
49.0351515,-123.088867,Milestones,6.0,1
49.035036,-123.0876345,Montana's,6.0,1
49.2546597,-122.7379001,Popeyes,2.0,1
49.2533322,-122.7403668,Burger King,2.0,1
49.2533171,-122.7374497,A&W,2.0,1
49.2534148,-122.7397591,Chopped Leaf,6.0,1
49.2580227,-122.7455975,Sushi 990,6.0,1
49.2563016,-122.7482111,Boston Pizza,6.0,1
49.2582216,-122.7487099,Pallas Athena Greek Kousina,6.0,1
49.2581048,-122.748692,Sushi Bar Shyun,6.0,1
49.2603054,-122.7577368,Izba Bistro,6.0,1
49.1855406,-123.1080009,Eggspectation,6.0,1
49.1732885,-123.1465196,Dinesty Dumpling House,6.0,1
49.1741464,-123.1437955,Com Vietnamese,6.0,1
49.1776673,-123.1463012,Ramen Kobo,6.0,1
49.190232,-122.8000771,Pearl Fever Tea House,3.0,1
49.190484,-122.800142,Tae Yang Gak,6.0,1
49.1900773,-122.8001185,Guildford Sushi House,6.0,1
49.1898359,-122.7991897,Sushi California,6.0,1
49.1896791,-122.7992547,Jin Soo Sung Chan Korean Restaurant,6.0,1
49.2482354,-123.1009003,Boiling Point,6.0,1
49.2490895,-123.1014011,Zakkushi Dining on Main,6.0,1
49.2519791,-123.100768,Hayan Mug,3.0,1
49.2518827,-123.1007604,Sushi Main,6.0,1
49.2463221,-123.1014214,KingSize Bubble Tea & Games,3.0,1
49.2464674,-123.101408,Trilussa Pizza & Pane,6.0,1
49.2468654,-123.1013909,Freshslice Pizza,2.0,1
49.2478197,-123.1009105,Rocky Mountain Flatbread,6.0,1
49.2479573,-123.1009085,The Reef,6.0,1
49.24609,-123.1010301,The Shameful Tiki Room,6.0,1
49.2464325,-123.1010202,GRUB,6.0,1
49.2418836,-123.1016621,Matchstick,3.0,1
49.258682,-123.1008854,Hyde Restaurant & Lounge,6.0,1
49.2594216,-123.1008786,Dairy Queen,2.0,1
49.2595807,-123.1008695,Marutama Ramen,6.0,1
49.261036,-123.1017694,Dock Lunch,6.0,1
49.2637917,-123.1007089,Soil Restaurant,6.0,1
49.2634465,-123.1164975,Benkei Ramen,6.0,1
49.263094,-123.1168038,Hokkaido Ramen Santouka,6.0,1
49.2631523,-123.1047427,Indochine Kitchen + Bar,6.0,1
49.2631873,-123.1062067,Bogo Korean Kitchen,6.0,1
49.266365,-123.1045845,Tacofino Ocho,6.0,1
49.3084237,-123.042059,JJ Bean Coffee Roasters,3.0,1
49.3100817,-123.0417178,Mumbai Masala,6.0,1
49.3087172,-123.0423878,Starbucks,3.0,1
49.3120491,-123.0795445,The Green Moustache Organic Café,3.0,1
49.3122227,-123.0771831,Il Castello Pizzeria,6.0,1
49.3106064,-123.0802697,Burgoo Bistro,6.0,1
49.3106852,-123.0801966,Anatoli Souvlaki,6.0,1
49.3108347,-123.0800223,The District Brasserie,6.0,1
49.3102299,-123.0836006,McDonald's,2.0,1
49.3099781,-123.0827907,CACAO 70 Sweet House,3.0,1
49.3119118,-123.0783302,Kokoro Tokyo Mazesoba,6.0,1
49.3123621,-123.0793102,Colosseum Pizza,6.0,1
49.3200814,-123.0702446,Nando's,6.0,1
49.3208761,-123.0721449,Subway,2.0,1
49.3190471,-123.0726675,Ga Hyang Ru,6.0,1
49.3191788,-123.0726464,The Portly Chef,6.0,1
49.2636404,-123.1220797,Tony's Coffee,3.0,1
49.2638061,-123.1854424,Mac Falafel,2.0,1
49.2554261,-123.1153387,Tokyo John,6.0,1
49.1569438,-122.7814272,Dae Ji Cutlet House,6.0,1
49.1582411,-122.7820519,Boston Pizza,6.0,1
49.1562658,-122.8899699,Church's Chicken,2.0,1
49.1529031,-122.8908615,New Ruby Restaurant,6.0,1
49.1562688,-122.8896319,Select Pizza,2.0,1
49.1585734,-122.8898854,Miyagi Sushi,6.0,1
49.1607464,-122.8908477,Nordel Pan Pizza & Chaat House,6.0,1
49.1611807,-122.8913021,Pho 99,6.0,1
49.1737665,-122.8897746,Kerala Kitchen,6.0,1
49.1741418,-122.8906329,Prime Hut Pizza,2.0,1
49.1757457,-122.8906325,Pamir Diner Afghan Cuisine,6.0,1
49.232398,-123.0255075,Sharetea,3.0,1
49.2556064,-123.1149305,TTOB,3.0,1
49.2552645,-123.1149457,Indian Junction Bar & Grill,6.0,1
49.2554118,-123.1149559,Pho Xe Lua 24,6.0,1
49.2555365,-123.1149376,Café Gloucester,6.0,1
49.1874924,-123.1314015,Sharetea,3.0,1
49.1871801,-123.1243051,TTOB,3.0,1
49.187425,-123.1241112,Manzo Japanese Restaurant,6.0,1
49.1786003,-123.1279026,Snowy Village,3.0,1
49.1785178,-123.1284944,Canadian 2 For 1 Pizza,2.0,1
49.1751422,-123.1344789,Dolar Shop,6.0,1
49.1781718,-123.1253827,Avery,6.0,1
49.1785695,-123.1258748,Liuyishou Hotpot,6.0,1
49.1791578,-123.1250458,Midam,6.0,1
49.1797165,-123.1392749,The Bubble Tea Shop,3.0,1
49.1785578,-123.1352521,AAA Restaurant,6.0,1
49.1776609,-123.1355664,Icy Bar,6.0,1
49.1794685,-123.1351174,Super Stars Cafe,6.0,1
49.1796123,-123.1350537,Happy Valley Village Restaurant,6.0,1
49.1800399,-123.1351841,Kizami Japanese Cuisine,6.0,1
49.2703957,-123.105986,Subway,2.0,1
49.2696863,-123.1063556,The Bubble Tea Shop,3.0,1
49.2694623,-123.1063731,Blenz Coffee,3.0,1
49.2687186,-123.1109926,Clubhouse Japanese Restaurant,6.0,1
49.2646355,-123.1150768,Pepper Lunch,6.0,1
49.2642321,-123.1144869,Starbucks,3.0,1
49.263836,-123.1137936,Uma Sushi,6.0,1
49.2630818,-123.1264173,Johnny Rockets,6.0,1
49.2707965,-123.1466888,Annalena,6.0,1
49.270597,-123.1477107,Cacao,6.0,1
49.2812759,-123.0464917,Tim Hortons,3.0,1
49.2809886,-123.0260089,The Workshop Vegetarian Cafe,6.0,1
49.2853345,-123.1122226,Sciué,3.0,1
49.1978275,-123.1783983,,1.0,1
49.049845,-122.3047476,76 Pizza,2.0,1
49.2701097,-123.1091957,JJ Bean,3.0,1
49.2660937,-123.2430436,5 Tastes,6.0,1
49.2657903,-123.2432178,Vera's Burgers,2.0,1
49.2659168,-123.2431691,Subway,2.0,1
49.2664689,-123.2433848,A&W,2.0,1
49.2664557,-123.2434869,Pizza Garden,2.0,1
49.3124756,-123.0777481,Sushi Bella,6.0,1
49.2876852,-123.1205021,Caffè Artigiano,3.0,1
49.24921,-122.8687714,Tim Horton's,2.0,1
49.050054,-122.2892935,Sushiteria & Catering,6.0,1
49.0486525,-122.2891854,Banquet Room,6.0,0
49.048871,-122.2892755,New Passage To India,6.0,1
49.0474412,-122.289805,The Pho'enix Diner,6.0,1
49.2792817,-123.1169322,Starbucks,3.0,1
49.2772564,-123.1187373,Starbucks,3.0,1
49.2768092,-123.1148343,Starbucks,3.0,1
49.2811772,-122.9944375,McDonald's,2.0,1
49.2808356,-123.0305122,McDonald's,2.0,1
49.281211,-123.011999,Dairy Queen,2.0,1
49.2812108,-123.0121616,Starbucks,3.0,1
49.3794956,-123.3349766,The Snug Cafe,3.0,1
49.330856,-123.172252,Zen Japanese Restaurant,6.0,1
49.278021,-122.9094238,Tim Hortons,3.0,1
49.278183,-122.9104651,A&W,2.0,1
49.3261888,-123.139149,ZUBU Ramen Bar,6.0,1
49.3259573,-123.1395117,Legendary Hot Pot,6.0,1
49.0411852,-122.2205715,Pizza Hut Delivery,2.0,1
49.2590436,-122.8925281,Papa Donair,2.0,1
49.2809895,-123.0488387,Chatime,3.0,1
49.0492094,-122.3390775,The Spice Route,6.0,1
49.0497174,-122.3398758,New Saigon Vietnamese Cuisine,6.0,1
49.0509334,-122.3384838,Little Caesars,2.0,1
49.0506725,-122.3384403,Perk City Coffee House,3.0,1
49.0502899,-122.338619,Southern Spices,2.0,1
49.2629621,-123.0986057,The Black Lodge,6.0,1
49.2821995,-123.1027434,La Mezcaleria,6.0,1
49.2701295,-123.0694291,La Mezcaleria,6.0,1
49.1576414,-122.8907428,Denny's,6.0,1
49.153596,-122.890861,Asian Jazz,6.0,1
49.1532637,-122.8908924,Solo,2.0,1
49.2582579,-123.1008816,JJ Bean,3.0,1
49.1916881,-122.9486435,Pho Express,6.0,1
49.0496886,-122.303762,Bavaria Restaurant,6.0,1
49.2643482,-123.177229,Thai Basil,6.0,1
49.2699188,-123.0698264,,3.0,1
49.1121833,-122.7335488,The Cloverdale Market,9.0,0
49.2492671,-123.0744974,Ashiana Tandoori,6.0,1
49.3131896,-123.0841436,5 de mayo Mexican food,6.0,1
49.2357054,-123.1855062,Q Coffee,3.0,1
49.0235356,-122.8008706,Taka's Sushi,6.0,1
49.0235249,-122.8013352,Five Corners Cafe,3.0,1
49.2881226,-123.1402911,,3.0,1
49.2720921,-123.134966,Siegel's Bagels,3.0,1
49.2823162,-122.82998,Port Moody City Hall,2.0,0
49.2825169,-122.8296495,Port Moody Library,2.0,0
49.2579872,-123.1685632,Subway,2.0,1
49.2445676,-123.1537958,Subway,2.0,1
49.1576711,-122.7802419,Gulberg Fine Cuisine,6.0,1
49.1373677,-122.8850613,Strawberry Hill Library,2.0,0
49.1342573,-122.8867223,A&W,2.0,1
49.1352538,-122.8460589,KFC,2.0,1
49.1343232,-122.8885258,Quiznos,2.0,1
49.1343267,-122.8859602,Tim Hortons,3.0,1
49.1343226,-122.887236,KFC,2.0,1
49.1149175,-122.6802485,Chili House Restaurant,6.0,1
49.2642078,-123.1686252,Pho Japolo,6.0,1
49.2705384,-123.1473721,Rocky Mountain Flatbread Co.,6.0,1
49.2563231,-123.1849414,Jethro's Fine Grub,6.0,1
49.2561422,-123.1855168,Tim Hortons,3.0,1
49.255977,-123.18492,Kuma,6.0,1
49.2208206,-123.0660982,Grand Chinese Hotpot,6.0,1
49.0689788,-122.3593901,Solo Cafe & Fast Food,2.0,1
49.0692612,-122.3594772,TOP in Town Pizza,2.0,1
49.2600597,-123.1013385,Maizal RMF,6.0,1
49.2830656,-123.1164538,Tim Hortons,3.0,1
49.1391144,-123.0122187,Hadi's Restaurant,6.0,1
49.1700001,-123.1377348,Subway,2.0,1
49.3234681,-123.1019503,Smoke and Bones,6.0,1
49.1716551,-123.1534299,,3.0,1
49.2217743,-122.9884902,Beard Papa's,3.0,1
49.2887053,-123.130825,The Captain's Boil,6.0,1
49.2886307,-123.1306655,Ramen Koika,6.0,1
49.1104583,-122.6767503,Jerusalem Grill,6.0,1
49.1192765,-122.669559,Pearl Fever Tea House,3.0,1
49.2149813,-122.9878155,Adam's crepes,3.0,1
49.2038818,-122.9084373,Sushi Yen,6.0,1
49.263332,-123.1329176,Subway,2.0,1
49.2633326,-123.1328362,Panago,2.0,1
49.2014501,-122.9819222,Cactus Club,6.0,1
49.280511,-123.1316744,Samurai,6.0,1
49.2636948,-123.1364258,Shin Ju,6.0,1
49.270205,-123.136379,Pedro's Organic Coffee House,3.0,1
49.2393603,-123.0655747,Western Lake,6.0,1
49.257888,-123.114594,Shiro Japanese Restaurant,6.0,1
49.4329887,-123.4772643,Wheatberries Bakery,3.0,1
49.2800785,-122.8501,Pajo's,2.0,1
49.3737353,-123.2746745,Subway,2.0,1
49.2012628,-122.9160264,Burger Heaven,6.0,1
49.2309989,-122.8929086,Le Pizzo Bella,6.0,1
49.0451723,-122.7784676,Rosemary Rocksalt,3.0,1
49.0380546,-123.0978325,Tsawwassen First Nation Administration Offices,2.0,0
49.2220694,-122.6901208,Pitt Meadows Library,2.0,0
49.0308162,-122.8347837,Tim Hortons,3.0,1
49.0993546,-122.6263383,Airport Coffee Shop,3.0,1
49.0895295,-122.6243711,Porter's Bistro & Coffee House,3.0,1
49.2566332,-123.2400277,Field House Cafe,3.0,1
49.0901287,-122.6046687,Subway,2.0,1
49.0900523,-122.6044165,Nikko Sushi,6.0,1
49.2884212,-123.13986,Nat's New York Pizzeria,2.0,1
49.2883664,-123.1399472,Kitaya,6.0,1
49.2819083,-123.1056595,Lost + Found Cafe,3.0,1
49.0601621,-122.4944377,Starbucks,3.0,1
49.0601181,-122.4943564,Subway,2.0,1
49.2823104,-122.8003976,Little Caesars,2.0,1
49.3234388,-123.0726186,Zeitoon,6.0,1
49.3237611,-123.072516,Yaas,6.0,1
49.0600466,-122.4938417,Arby's,2.0,1
49.2812497,-123.085284,Prototype Coffee,3.0,1
49.2858499,-123.1270004,Prime's Thai Tea,3.0,1
49.2906703,-123.1339136,Nero Belgian Waffle Bar,6.0,1
49.2800784,-123.1309502,Beetbox,2.0,1
49.2645954,-123.008068,Snow Angel Cafe,3.0,1
49.2642976,-123.0036942,Domino's Pizza,2.0,1
49.2656579,-123.0049828,Pho d'lite,6.0,1
49.2669012,-123.0057206,Browns Socialhouse,6.0,1
49.2672176,-123.005743,The Viet Noodle Guy,6.0,1
49.1874942,-123.1315748,BlackBall Taiwanese Dessert,3.0,1
49.1874965,-123.1302133,Hanlin Tea House,3.0,1
49.1870173,-123.1331863,Hong Mao Restaurant,6.0,1
49.2478937,-123.089967,Eclettico Art & Coffee,3.0,1
49.2478265,-123.0903617,Grand View Szechuan Restaurant,6.0,1
49.2471335,-123.0903681,Egg & Co.,6.0,1
49.2057308,-123.0105665,Tim Hortons,3.0,1
49.2059018,-123.0110355,Quesada,2.0,1
49.2059041,-123.0111841,Freshii,6.0,1
49.2059228,-123.029877,Sushi Mura,6.0,1
49.2316361,-123.1558458,Chi Noodle Bar,6.0,1
49.2310932,-123.155862,Chatime,3.0,1
49.2344735,-123.1561983,Baoguette Vietnamese Bistro,6.0,1
49.2347899,-123.1593373,La Vita,6.0,1
49.2347788,-123.1590939,Sofra Mediterranean Kitchen,6.0,1
49.2346961,-123.153812,Chase Tea,3.0,1
49.2344048,-123.1529424,Chef Hung Taiwanese Beef Noodle,6.0,1
49.2643738,-123.1367483,Mixxbao Taiwanese Fusion,6.0,1
49.2585455,-123.1385207,Breakfast Table,6.0,1
49.263507,-123.1416235,Suika Japanese Restaurant,6.0,1
49.2636608,-123.1535715,Z&W Shanghai Kitchen,6.0,1
49.2636687,-123.1541802,Temaki Sushi,6.0,1
49.1926706,-123.1808659,Carl's Jr.,2.0,1
49.1926574,-123.1811535,Green Bean Cafe,3.0,1
49.192354,-123.1801464,Starbucks,3.0,1
49.1923624,-123.1840097,Java U,3.0,1
49.2306058,-123.0908166,Off the Grid Waffle Cafe,3.0,1
49.116251,-122.6703778,Chopped Leaf,6.0,1
49.2691846,-123.045359,East One Seafood Restaurant,6.0,1
49.1332371,-123.158294,Panago,2.0,1
49.270577,-123.148057,Be Fresh Market,3.0,1
49.2157729,-122.5910456,McDonald's,2.0,1
49.2162564,-122.5898977,A&W,2.0,1
49.0274027,-122.2659324,Subway,2.0,1
49.2292462,-123.0012819,China Lan Lanzhou Beef Noodle,6.0,1
49.0580197,-122.3767398,McDonald's,2.0,1
49.0580291,-122.3771818,Tim Hortons,3.0,1
49.0604509,-122.38281,Wendy's,2.0,1
49.0605563,-122.38281,Tim Hortons,2.0,1
49.2586249,-123.0275436,Triple O’s,6.0,1
49.2730547,-123.157463,Kitsilano Beach Cafe,3.0,1
49.2794927,-123.1143598,Triple O’s,6.0,1
49.2319246,-123.1168641,Starbucks,3.0,1
49.2597361,-123.1392318,The Stable House Bistro,6.0,1
49.2847156,-123.1232107,COAST Restaurant,6.0,1
49.281485,-123.0562148,Sushi Nanaimo,6.0,1
49.2788511,-123.1156891,McDonald's,2.0,1
49.1393972,-123.0130154,Tilbury Shop,3.0,1
49.2272788,-123.0001497,Dairy Queen,2.0,1
49.2273343,-123.0000498,Mr. Pretzels,3.0,1
49.1902586,-122.8005694,Mr. Tonkatsu,6.0,1
49.1774952,-122.8661941,Camy's Pizza,2.0,1
49.1767465,-122.866574,Subway,2.0,1
49.1767588,-122.8668691,Chicken World,2.0,1
49.1764397,-122.8652651,Mr Pickwick's Fish & Chips,6.0,1
49.1777817,-122.8682788,Lighthouse Fresh & Tasty,6.0,1
49.2681736,-123.1472684,Romer's,6.0,1
49.2681625,-123.1465091,Bibo,6.0,1
49.2681608,-123.1464018,Ramen Danbo,6.0,1
49.2681702,-123.1469926,Noodle Box,2.0,1
49.220423,-122.9733465,CoCo Fresh Tea & Juice,3.0,1
49.2203613,-122.9730718,Xing Fu Tang,3.0,1
49.2202923,-122.9727403,TEA18,3.0,1
49.2631692,-123.1205957,Pacific Poke,6.0,1
49.3391722,-123.1039532,Bufala,6.0,1
49.2512037,-122.8925446,Church's Chicken,2.0,1
49.2513964,-122.8925708,Bubble World,3.0,1
49.2492777,-122.8921534,CoCo Fresh Tea & Juice,3.0,1
49.2596905,-123.0438986,Starbucks,3.0,1
49.2586029,-123.0307066,Starbucks,3.0,1
49.2584314,-123.0306853,Boston Pizza,6.0,1
49.2813137,-123.048356,Bao Chau,6.0,1
49.2821466,-123.1185541,Tim Hortons,3.0,1
49.2753425,-123.1211166,Bistro Sakana,6.0,1
49.275246,-123.120775,Minami Yaletown,6.0,1
49.2755974,-123.1203095,Hula,6.0,1
49.2620492,-123.0332492,SushiHolic,6.0,1
49.1916142,-122.9475897,Marble Slab Creamery,2.0,1
49.0582577,-122.8024115,Wendy's,2.0,1
49.058254,-122.8022881,Tim Hortons,3.0,1
49.2824872,-122.7985082,Brown's,6.0,1
49.2415237,-123.0577701,Subway,2.0,1
49.3741471,-123.2730851,Bay Moorings - Horseshoe Bay,6.0,1
49.2445292,-123.1257268,Second Cup,3.0,1
49.2458407,-123.1269344,Bean Around the World,3.0,1
49.1840693,-123.1267852,Pacific Plaza Food Court,6.0,1
49.1475964,-122.8655122,Afghan Chopan Restaurant,6.0,1
49.2670676,-122.7774757,The Kebob House,2.0,1
49.2851447,-123.1140076,Birks Clock,10.0,0
49.2572552,-123.0895434,Les Faux Bourgeois,6.0,1
49.2741294,-123.121871,Jugo Juice,2.0,1
49.2741,-123.1219573,Salsa and Agave Mexican Grill,6.0,1
49.2740362,-123.1222575,Subway,2.0,1
49.2740162,-123.122343,DQ Orange Julius,2.0,1
49.2505553,-123.0773106,Po Kong,6.0,1
49.2805094,-122.9776577,Sushi Town,6.0,1
49.279869,-123.1068827,Blazing Sushi,2.0,1
49.2808607,-122.9982346,Lulu's Kitchen,6.0,1
49.2811723,-122.9955983,Sushi Bar Kilala,6.0,1
49.2809713,-123.021901,Green & Oak Malaysian Restaurant,6.0,1
49.2809655,-123.022524,Baci Ristorante,6.0,1
49.2812554,-123.0273975,Just Waffles,6.0,1
